Title,Price,Views,Watched,Link
2021 Salsa Rustler Handlebar,35,49,2,https://www.pinkbike.com/buysell/3553552/
2023 Thule UpRide Fat Bike Adapter,25,32,0,https://www.pinkbike.com/buysell/3553241/
2023 Specialized Body Geometry SL Footbed,35,28,0,https://www.pinkbike.com/buysell/3553235/
2023 Specialized Road Handlebars,30,32,0,https://www.pinkbike.com/buysell/3553229/
2023 Santa Cruz Palmdale Grips- Black,10,55,2,https://www.pinkbike.com/buysell/3553204/
2022 Cannondale MTN Grips- Black,10,46,0,https://www.pinkbike.com/buysell/3553211/
2021 Praxis Works Alba Crankset,50,39,0,https://www.pinkbike.com/buysell/3553195/
2023 Thule UpRide,250,56,1,https://www.pinkbike.com/buysell/3552719/
2018 Cannondale Trail 3 S,600,31,0,https://www.pinkbike.com/buysell/3566248/
2020 Rock Shox Lyric Select - 170mm 27.5,200,20,0,https://www.pinkbike.com/buysell/3566247/
2019 Kinetic Smart Trainer (Wheel-on) Rock and Roll,200,282,0,https://www.pinkbike.com/buysell/3363246/
2020 5010 V3,3000,290,7,https://www.pinkbike.com/buysell/3541052/
2011 Specialized Roubaix Elite,1200,520,3,https://www.pinkbike.com/buysell/3393541/
2020 Cervelo S5 Frameset,3900,106,2,https://www.pinkbike.com/buysell/3564030/
2022 Marin Pine Mountain 2 custom build,1800,25,0,https://www.pinkbike.com/buysell/3566244/
2021 Salsa Cassidy Medium Carbon,7000,14,0,https://www.pinkbike.com/buysell/3566243/
2020 Transition Scout V2 XO1 Carbon Large,4500,25,0,https://www.pinkbike.com/buysell/3566242/
"2021 Rocky Mountain Instinct Carbon 70 29""",3350,181,2,https://www.pinkbike.com/buysell/3456733/
2018 Trek Ticket HT custom painted by trek race shop,2100,394,2,https://www.pinkbike.com/buysell/3509731/
2016 Look 695 Light,3200,367,0,https://www.pinkbike.com/buysell/3511430/
2022 Evil Wreckoning custom build,6700,1796,11,https://www.pinkbike.com/buysell/3312200/
2018 Giant Anthem,1700,219,6,https://www.pinkbike.com/buysell/3550745/
"2018 Rockshox Pike 150mm Fork for 29""",200,34,1,https://www.pinkbike.com/buysell/3566230/
HT PAO1A Composite Pedals/Metal Pins - Green,19,94,1,https://www.pinkbike.com/buysell/3533361/
Shimano Ultegra SM-BB72-41B PF BB86 Bottom Bracket,22,243,0,https://www.pinkbike.com/buysell/3192064/
2012 NEW- ENVE Composites Pint Glass NOS,12,497,2,https://www.pinkbike.com/buysell/3019899/
2021 XTR 12sp Mini Group with XT 10-51 Cassette,350,373,6,https://www.pinkbike.com/buysell/3537830/
2021 Canyon Exceed custom build,3000,672,7,https://www.pinkbike.com/buysell/3493125/
Dvo Topaz 210x55,245,223,4,https://www.pinkbike.com/buysell/3535103/
2021 Rockshox Reverb Dropper Post,75,40,1,https://www.pinkbike.com/buysell/3561377/
2022 Fox 40 Factory Brand New,1600,127,4,https://www.pinkbike.com/buysell/3560464/
2021 Garmin Rally XC200 Power pedals,750,41,0,https://www.pinkbike.com/buysell/3566225/
2012 Giant Avail Road Bike Size Small,700,76,0,https://www.pinkbike.com/buysell/3504468/
2020 RaceFace AEFFECT handlebars and stem,81,591,1,https://www.pinkbike.com/buysell/2915343/
2020 RaceFace handlebars and stem,81,640,1,https://www.pinkbike.com/buysell/2914341/
2022 Trek Slash 9.8 XT,4500,450,5,https://www.pinkbike.com/buysell/3523964/
2016 Ns Bikes Snabb,1500,637,3,https://www.pinkbike.com/buysell/3269396/
2023 Ibis Oso,8500,236,9,https://www.pinkbike.com/buysell/3548425/
2022 Shimano RT-M905 Brake Rotor 203 mm XTR Saint 6 bolt,75,42,1,https://www.pinkbike.com/buysell/3563682/
2021 Renthal Apex 35 Stem 33 mm,65,92,1,https://www.pinkbike.com/buysell/3559657/
2021 Raceface AR 30 29� FULL Wheelset,75,713,10,https://www.pinkbike.com/buysell/3371989/
2020 Santa Cruz Bronson 3 Carbon CC X01 with Reserve Wheels,4100,502,7,https://www.pinkbike.com/buysell/3454938/
Bontrager 80mm stem,35,429,0,https://www.pinkbike.com/buysell/2967847/
2022 Rockshox Reverb Stealth Dropper Seatpost 175mm,190,164,1,https://www.pinkbike.com/buysell/3473150/
"2021 One of a kind, Custom Privateer 161",5000,1032,10,https://www.pinkbike.com/buysell/3397336/
2022 Norco Sight VLT C2 WITH 900 watt Battery,5500,441,5,https://www.pinkbike.com/buysell/3502560/
2022 KTM Macina Tour CX 610,2350,10,0,https://www.pinkbike.com/buysell/3566217/
2020 Large EVIL Offering V1,3999,552,7,https://www.pinkbike.com/buysell/3456041/
2023 Shimano 10-45 cassette,89,483,5,https://www.pinkbike.com/buysell/3468845/
Stan�s Flow Rear Wheel,125,110,5,https://www.pinkbike.com/buysell/3547647/
2022 Trailcraft Pineridge 24 - 22.48 pound LTD build!,1599,400,3,https://www.pinkbike.com/buysell/3492328/
2019 Banshee Rune - Fox - Shimano XTR,3700,2709,1,https://www.pinkbike.com/buysell/1166292/
2015 Specialized Tarmac SL5 Frame 49cm,900,35,0,https://www.pinkbike.com/buysell/3566211/
2021 Kona Hula 24 inch Mtb,200,95,3,https://www.pinkbike.com/buysell/3543177/
2022 RockShox Zeb Ultimate 170mm,850,29,0,https://www.pinkbike.com/buysell/3563427/
2022 ROCKSHOX SUPER DELUXE,400,156,0,https://www.pinkbike.com/buysell/3416306/
2022 Ritchey WCS Carbon Venturemax 46cm (31.8mm),185,19,0,https://www.pinkbike.com/buysell/3566206/
2022 RockShox Deluxe Ultimate Trunnion,300,20,0,https://www.pinkbike.com/buysell/3563750/
2022 RockShox Super Deluxe Ultimate,400,20,0,https://www.pinkbike.com/buysell/3563756/
2021 Yt Dirt love,1150,991,15,https://www.pinkbike.com/buysell/3487609/
2021 Santa Cruz Hightower Carbon,3400,78,1,https://www.pinkbike.com/buysell/3558014/
2020 Norco Optic C2,2500,2432,23,https://www.pinkbike.com/buysell/3351445/
Chumba F5,1800,50,3,https://www.pinkbike.com/buysell/3566204/
"2015 Specialized Roubaix Comp, 58cm, White * Clean *",1850,117,1,https://www.pinkbike.com/buysell/3522209/
Industry Nine 1/1 28H 6 Bolt XD Drive Rear Hub,200,231,4,https://www.pinkbike.com/buysell/3518048/
2015 Yeti 575,900,41,3,https://www.pinkbike.com/buysell/3566201/
"2004 Giant ORC-3 Single Speed Gravel Conversion, 58cm",300,17,0,https://www.pinkbike.com/buysell/3566200/
2023 Hope Tech 4 E4 set many colors available to ship,450,785,10,https://www.pinkbike.com/buysell/3453706/
WTB 27.5 rims 35mm width Maxxis tires and rotors,280,45,5,https://www.pinkbike.com/buysell/3566199/
"2021 Yeti SB140 T2, Reserve Wheels",6200,70,0,https://www.pinkbike.com/buysell/3550944/
2021 Santa Cruz Hightower Carbon Frame (Med),2200,762,14,https://www.pinkbike.com/buysell/3504624/
2023 DT Swiss E1850 Spline - Shimano Freehub,300,14,0,https://www.pinkbike.com/buysell/3566198/
2022 I9 Enduro S 1/1 wheelset,500,62,3,https://www.pinkbike.com/buysell/3563480/
2022 Teravail Coronado 29x2.8 Durable Black (2),150,591,5,https://www.pinkbike.com/buysell/3348669/
FSA 175mm,125,385,2,https://www.pinkbike.com/buysell/3299180/
2019 Fox DPX2 Performance Elite 205x57.5 PRICE DROP,225,842,0,https://www.pinkbike.com/buysell/3226533/
2021 Wasp Track Bike  *PRICE DROP*,700,277,0,https://www.pinkbike.com/buysell/3482011/
2022 fi'zi:k X1 Infinito 40.5,225,32,0,https://www.pinkbike.com/buysell/3558121/
2021 Pivot Trail 429 Small,3499,497,12,https://www.pinkbike.com/buysell/3478356/
2021 Paul Components F Disc Hub BLUE,200,498,5,https://www.pinkbike.com/buysell/3417401/
2020 Contessa Spark RC 900 Size M,3900,103,2,https://www.pinkbike.com/buysell/3558105/
2023 Salsa Mukluk Deore 11 Large Tan,2149,76,0,https://www.pinkbike.com/buysell/3544677/
2023 Salsa Mukluk Deore 11 Large Black,2149,54,0,https://www.pinkbike.com/buysell/3544680/
2017 FOX 34 performance fork 150,280,16,0,https://www.pinkbike.com/buysell/3566192/
2019 Trek Slash 9.8 Medium *PRICE DROP*,3800,380,1,https://www.pinkbike.com/buysell/3468895/
X-Fusion Manic 34.9 100mm dropper,40,291,1,https://www.pinkbike.com/buysell/3412544/
2023 Salsa Mukluk Deore 11 Medium Black,2149,78,0,https://www.pinkbike.com/buysell/3544683/
2023 Salsa Stormchaser GRX 810 1x SUS,3549,69,0,https://www.pinkbike.com/buysell/3544687/
2023 Salsa Cutthroat C GRX 600 1x 56cm,3599,79,0,https://www.pinkbike.com/buysell/3544702/
2023 Salsa Cutthroat C GRX 600 1x 52cm,3599,76,0,https://www.pinkbike.com/buysell/3544694/
2023 Salsa Cutthroat C GRX 600 1x 58cm,3599,66,0,https://www.pinkbike.com/buysell/3544704/
2021 Specialized Stumpjumper Expert Carbon 29 S3,3499,524,7,https://www.pinkbike.com/buysell/3478345/
2021 Pivot Trail 429 Medium,3499,1047,18,https://www.pinkbike.com/buysell/3476881/
2021 Specialized Enduro Comp Carbon 29 S4,3250,445,4,https://www.pinkbike.com/buysell/3481672/
2018 Specialized Camber Comp 29 XL,1450,255,3,https://www.pinkbike.com/buysell/3478357/
2021 Giant Trance ADV Pro 3 29 Medium,2800,314,1,https://www.pinkbike.com/buysell/3476871/
2021 Giant Trance ADV Pro 1 29 Large,3150,287,1,https://www.pinkbike.com/buysell/3478348/
2021 Specialized Fuse 27.5 X-Large,850,444,8,https://www.pinkbike.com/buysell/3478371/
2021 Specialized Fuse 27.5 X-Small,850,620,9,https://www.pinkbike.com/buysell/3478374/
2022 Specialized S-Works Aethos Frameset - 56cm,5250,59,0,https://www.pinkbike.com/buysell/3561893/
2018 Commencal Meta AM V4.2,2000,217,1,https://www.pinkbike.com/buysell/3552461/
2017 Evil Wreckoning Medium,3600,315,0,https://www.pinkbike.com/buysell/3485366/
THULE Sweden Bike Rack 4-Bike Hitch,200,15,0,https://www.pinkbike.com/buysell/3566188/
"2022 SRAM Code R Levers, Front & Rear New Takeoff",85,81,0,https://www.pinkbike.com/buysell/3540911/
2015 Specialized S-Works Tarmac SL5 54cm Disc Brake Carbon,1500,31,0,https://www.pinkbike.com/buysell/3566185/
Vintage 1980s Trek 1400 52cm Aluminum,200,7,0,https://www.pinkbike.com/buysell/3566183/
2016 Rockshox Monarch RC3 Debonair Can with new seals,15,1394,2,https://www.pinkbike.com/buysell/2959183/
2020 Rockshox 50 hour air can rebuild kit PN-RS8676,20,571,2,https://www.pinkbike.com/buysell/3357316/
2020 Pivot Firebird 29 XL,4700,58,0,https://www.pinkbike.com/buysell/3560558/
2016 SRM Shimano DuraAce 9000 Power Meter,550,204,1,https://www.pinkbike.com/buysell/3522480/
2016 SRM Power Control 8,550,127,2,https://www.pinkbike.com/buysell/3522484/
2012 Cannondale SUPERSIX EVO DURA ACE DI2,2799,627,2,https://www.pinkbike.com/buysell/3513597/
2021 Shimano Dura Ace FC-9100 11 Spd Crankset,375,288,4,https://www.pinkbike.com/buysell/3508094/
"2022 Evil Offering V1 Shimano XT, Stages, Fox 36",3800,124,5,https://www.pinkbike.com/buysell/3545179/
2003 Jamis Dakar Enduro Sport XS,275,49,2,https://www.pinkbike.com/buysell/3562292/
Hope 68/73mm Threaded Bottom Bracket,90,70,0,https://www.pinkbike.com/buysell/3555649/
2022 orbea oiz team Ltd,7000,113,2,https://www.pinkbike.com/buysell/3561508/
2018 Mavic Cosmic Pro Carbon UST Disc,850,52,0,https://www.pinkbike.com/buysell/3552597/
2021 Fuel EX 9.8 XT,3500,116,1,https://www.pinkbike.com/buysell/3557051/
2006 Turner RFX Medium in Sunburst Orange,600,1258,2,https://www.pinkbike.com/buysell/3362927/
Profile WTB DH Wheelset,550,626,7,https://www.pinkbike.com/buysell/3412620/
GT Backwoods 1990s Hardtail,200,250,0,https://www.pinkbike.com/buysell/3494745/
2019 Norco Fluid FS3 Blacked Out with Gold Accents,1650,515,4,https://www.pinkbike.com/buysell/3494735/
2015 FRAME - Co Motion Ristretto,950,112,0,https://www.pinkbike.com/buysell/3558338/
2015 Co-Motion Ristretto 56cm,1600,289,2,https://www.pinkbike.com/buysell/3522978/
2020 Rock Shox Yari 160mm,260,79,0,https://www.pinkbike.com/buysell/3533105/
2021 Specialized Stumpjumper Comp Alloy S4,1950,281,6,https://www.pinkbike.com/buysell/3558493/
2013 Transition PBJ Dirt Jumper,750,33,0,https://www.pinkbike.com/buysell/3566178/
2022 Specialized S-Works Tarmac SL7 Frameset - Size 56,3500,54,0,https://www.pinkbike.com/buysell/3566177/
SRAM GX EAGLE REAR DERAILLEUR,75,85,3,https://www.pinkbike.com/buysell/3560517/
2022 Transition Patrol Raw Large Mullet,7900,628,1,https://www.pinkbike.com/buysell/3480449/
2021 WTB Vigilante 27.5x2.6 Tough/High Grip,45,283,1,https://www.pinkbike.com/buysell/3310233/
2022 Transition Patrol Raw Large Frame,2100,179,1,https://www.pinkbike.com/buysell/3554629/
2021 POC Coron Air SPIN Uranium Black M/L,100,817,9,https://www.pinkbike.com/buysell/3286997/
"2015 S-works Epic, M",3000,660,2,https://www.pinkbike.com/buysell/3470296/
2018 Diamondback Release XL frame,450,1034,15,https://www.pinkbike.com/buysell/3418027/
2022 Fox Shox Float X2 Trunnion 2-Pos Lever Factory,300,75,1,https://www.pinkbike.com/buysell/3550366/
"2023 Fox 36 performance elite, 160mm, 29er, 44 offset, NEW",750,219,6,https://www.pinkbike.com/buysell/3543679/
2021 Rock Shox Deluxe Select+,185,652,3,https://www.pinkbike.com/buysell/3272106/
"2022 Wilier Filante SLR Team Astana, M/54 complete bike",9970,334,4,https://www.pinkbike.com/buysell/3508114/
"2022 Wilier Filante SLR Team Astana, M/54",4900,372,3,https://www.pinkbike.com/buysell/3508106/
2019 Pivot Les SL (Large) 2023 Roval Control Carbon,3995,248,4,https://www.pinkbike.com/buysell/3549143/
2019 Yeti SB100 Large Sram XO,3750,182,3,https://www.pinkbike.com/buysell/3548512/
2023 New DT Swiss EXC 1501 Carbon 27.5 Boost,900,23,3,https://www.pinkbike.com/buysell/3566171/
2022 Fox Float DPS Performance 185x55 Trunnion Excellent,170,211,4,https://www.pinkbike.com/buysell/3481474/
"2022 Fox 36 Performance GRIP 160mm, 44mm offset",480,229,4,https://www.pinkbike.com/buysell/3481467/
"2015 Scott Spark 700RC Frame, Shock, Cranks",250,510,7,https://www.pinkbike.com/buysell/3534314/
2022 Evil Wreckoning V3 Rear Triangle,650,35,3,https://www.pinkbike.com/buysell/3563322/
2023 Evil Wreckoning,6499,116,1,https://www.pinkbike.com/buysell/3557235/
2022 New Small Custom Banshee Rune,4200,104,1,https://www.pinkbike.com/buysell/3547170/
2021 Intense Carbon Carbine Pro XT 29 Medium,3599,513,3,https://www.pinkbike.com/buysell/3462174/
2022 New Evil Wreckoning Blackout Drunk GX Hydra,4999,819,6,https://www.pinkbike.com/buysell/3444830/
2021 Yeti SB150 Large C1 Shipping Financing Available,4499,638,11,https://www.pinkbike.com/buysell/3486976/
2005 Klein Q-Pro 58cm,600,343,1,https://www.pinkbike.com/buysell/3492582/
2022 Santa Cruz Bronson Carbon CR MX,4499,506,8,https://www.pinkbike.com/buysell/3491160/
2022 Santa Cruz Carbon Nomad CR,4499,682,3,https://www.pinkbike.com/buysell/3474768/
2022 New Niner Rip E9 Large Free shipping Financing,5300,866,1,https://www.pinkbike.com/buysell/3374807/
2022 XL S5 Specialized Enduro S-Works,7599,601,2,https://www.pinkbike.com/buysell/3468224/
2022 Santa Cruz Carbon Nomad C S Large,5199,497,5,https://www.pinkbike.com/buysell/3469096/
2021 Cannondale super six evo size 48,2000,16,0,https://www.pinkbike.com/buysell/3566169/
2023 Full Time Shop Employee,12345,249,1,https://www.pinkbike.com/buysell/3542015/
2021 New Liv Langma Carbon Advanced 2,2200,71,1,https://www.pinkbike.com/buysell/3549030/
2022 Kona Big Honzo Large,1000,98,2,https://www.pinkbike.com/buysell/3561726/
2022 New Giant Defy Carbon Advanced 1,2800,133,2,https://www.pinkbike.com/buysell/3549020/
2021 New Giant Defy Carbon Advanced Pro 2,3800,133,4,https://www.pinkbike.com/buysell/3549000/
"Enve 100mm Road Carbon Stem. +/-6�, 31.8, 1 1/8",200,60,1,https://www.pinkbike.com/buysell/3553262/
2022 New Bike Yoke Revive 30.9 213mm 185mm 160mm,250,45,3,https://www.pinkbike.com/buysell/3558194/
"2022 Specialized Pro SL stem. 110mm 6�, 31.8mm.",50,109,0,https://www.pinkbike.com/buysell/3479300/
2019 Cannondale Three Seatpost ��27.2 x 350mm,25,658,3,https://www.pinkbike.com/buysell/3266513/
2022 New Sram GX Drivetrain w/Code R brakes,700,56,1,https://www.pinkbike.com/buysell/3558191/
2022 FiveTen Hellcat Pro M12.5,40,259,0,https://www.pinkbike.com/buysell/3487352/
Shimano XTR Crankset 175mm FC-M980,140,104,2,https://www.pinkbike.com/buysell/3554949/
2017 Specialized S Works Epic XL Mountain Bike,1999,44,3,https://www.pinkbike.com/buysell/3566167/
2022 Scott Foil RC 30,2999,122,2,https://www.pinkbike.com/buysell/3560351/
2015 Samox Fat Bike Cranks (FatBoy OEM),50,28,0,https://www.pinkbike.com/buysell/3562843/
2021 Fox Float DPX2 230x60,150,17,0,https://www.pinkbike.com/buysell/3562846/
2017 RockShox Monarch RL Debonair 184 x 44 (7.25 x 1.75),150,19,1,https://www.pinkbike.com/buysell/3562847/
2022 FSA GRID Cranks 175mm arms,75,20,0,https://www.pinkbike.com/buysell/3562850/
Truvativ X9 2x Cranks 120mm BB,75,26,0,https://www.pinkbike.com/buysell/3562841/
Cane Creek Helm 27.5 Boost Fork,250,137,4,https://www.pinkbike.com/buysell/3545872/
Vision Metron 40 Ltd thru axle carbon disc wheelset,499,410,5,https://www.pinkbike.com/buysell/3492561/
2022 RockShox Motion Control Damper from NEW Yari Fork,55,7,0,https://www.pinkbike.com/buysell/3566166/
2021 Marin Alpine Trail 7,2500,41,0,https://www.pinkbike.com/buysell/3560887/
Deity Highside 80mm rise 760mm High rise handlebar,50,15,1,https://www.pinkbike.com/buysell/3566164/
2020 Status 160 s3,2500,179,0,https://www.pinkbike.com/buysell/3500154/
2017 Trek Fuel EX 9,1900,422,5,https://www.pinkbike.com/buysell/3525215/
2015 Specialized Stumpjumper Evo Fsr Comp 29er,800,667,3,https://www.pinkbike.com/buysell/3459785/
2022 22 Stumpjumper Evo Alloy S4 custom w/ carbon wheels,3450,158,2,https://www.pinkbike.com/buysell/3562232/
2013 Scott Genius 740,650,166,0,https://www.pinkbike.com/buysell/3509247/
2013 Fox 34 Float Evolution CTD Air Rebound Adjust,200,196,4,https://www.pinkbike.com/buysell/3509586/
Fox Transfer Performance Elite Dropper Post,115,176,0,https://www.pinkbike.com/buysell/3509595/
ISO WTB Salsa Blackborow small,1500,15,0,https://www.pinkbike.com/buysell/3566163/
2022 Fox FLOAT DPS 3Pos Ano Performance Shock Evol LV,250,114,3,https://www.pinkbike.com/buysell/3509602/
2020 Chris King Matte Mango Ceramic 27.5 Boost Wheelset,700,143,6,https://www.pinkbike.com/buysell/3555784/
2014 Scott Spark Contessa 700 with 1x11 drive,1400,189,1,https://www.pinkbike.com/buysell/3459549/
2015 Small Specialized Enduro Comp 27.5,300,2507,60,https://www.pinkbike.com/buysell/3374766/
2019 Pivot Firebird 29',3900,285,4,https://www.pinkbike.com/buysell/3486649/
2022 Ibis Ripmo AF,2600,1354,14,https://www.pinkbike.com/buysell/3441631/
2018 Rockshox Vivid,80,494,5,https://www.pinkbike.com/buysell/3384356/
2021 Santa Cruz Hightower Carbon CC Reserve XTR Large,5100,310,5,https://www.pinkbike.com/buysell/3506039/
2019 Fox 34 Float Performance Elite Fit4,400,191,2,https://www.pinkbike.com/buysell/3520187/
2022 S-Works Stumpjumper S4 *custom*,9500,149,1,https://www.pinkbike.com/buysell/3560611/
2021 Liv Brava Advanced Pro 0 Carbon Cyclocross Bike XSmall,4250,298,4,https://www.pinkbike.com/buysell/3513983/
2016 Santa Cruz Stigmata,2500,94,3,https://www.pinkbike.com/buysell/3560618/
Stratos MX-6 Dual Crown Fork,350,463,4,https://www.pinkbike.com/buysell/3501349/
2015 Giant Glory Advance Carbon Frame Size Small,875,3622,9,https://www.pinkbike.com/buysell/2422137/
100% Aircraft Carbon Helmet,200,28,0,https://www.pinkbike.com/buysell/3560028/
2019 Giant Trance 29 Advanced XL,2999,397,6,https://www.pinkbike.com/buysell/3464899/
2020 Large Pivot Switchblade XT,4750,140,3,https://www.pinkbike.com/buysell/3526595/
I9 torch hub,50,90,6,https://www.pinkbike.com/buysell/3534226/
Specialized S-works tarmac ULTRALight Edition 54,4500,81,0,https://www.pinkbike.com/buysell/3566157/
2022 Surly Cross Check - Custom Build,1400,644,9,https://www.pinkbike.com/buysell/3509897/
Rockshock Recon RL,75,146,1,https://www.pinkbike.com/buysell/3534912/
Deity Copperhead 31.8mm bar (35mm length),55,30,2,https://www.pinkbike.com/buysell/3566155/
2022 Shimano S-Phyre road shoe size 44 SH-RC902,149,398,1,https://www.pinkbike.com/buysell/3286151/
"2021 Giant Anthem Advanced Pro 1 29"" Frameset",1250,769,23,https://www.pinkbike.com/buysell/3539457/
Lynskey Backroad - small,2300,678,8,https://www.pinkbike.com/buysell/3462848/
